record_type,source_workbook_id,source_workbook,source_sheet,source_vintage,source_agency_name,agency_identity_status,canonical_agency_id,canonical_agency_name,identity_mapping_basis,fiscal_year,measure,publisher_measure,source_cell,value,unit,unit_label,value_status,source_raw_value,source_footnote_markers,source_comment,value_in_usd,value_in_usd_status,conversion_factor
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2000,other_than_personal_services,Other Than Personal Services,X428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2000,personal_services,Personal Services,X427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2000,prior_year_adjustments,prior year adjustments,X430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2000,total_department_expenditures,TOTAL DEPT.,X431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2001,less_intra_city,less: intra-city,W429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2001,other_than_personal_services,Other Than Personal Services,W428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2001,personal_services,Personal Services,W427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2001,prior_year_adjustments,prior year adjustments,W430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2001,total_department_expenditures,TOTAL DEPT.,W431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2002,less_intra_city,less: intra-city,V429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2002,other_than_personal_services,Other Than Personal Services,V428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2002,personal_services,Personal Services,V427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2002,prior_year_adjustments,prior year adjustments,V430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2002,total_department_expenditures,TOTAL DEPT.,V431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2003,less_intra_city,less: intra-city,U429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2003,other_than_personal_services,Other Than Personal Services,U428,553.341,USD_thousands,In $000's,value,553.34100000000001,,,553341.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2003,personal_services,Personal Services,U427,1106.687,USD_thousands,In $000's,value,1106.6869999999999,,,1106687.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2003,prior_year_adjustments,prior year adjustments,U430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2003,total_department_expenditures,TOTAL DEPT.,U431,1660.028,USD_thousands,In $000's,value,1660.028,,,1660028.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2004,less_intra_city,less: intra-city,T429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2004,other_than_personal_services,Other Than Personal Services,T428,2.865,USD_thousands,In $000's,value,2.8650000000000002,,,2865.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2004,personal_services,Personal Services,T427,0.968,USD_thousands,In $000's,value,0.96799999999999997,,,968.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2004,prior_year_adjustments,prior year adjustments,T430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2004,total_department_expenditures,TOTAL DEPT.,T431,3.833,USD_thousands,In $000's,value,3.8330000000000002,,,3833.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2005,less_intra_city,less: intra-city,S429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2005,other_than_personal_services,Other Than Personal Services,S428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2005,personal_services,Personal Services,S427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2005,prior_year_adjustments,prior year adjustments,S430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2005,total_department_expenditures,TOTAL DEPT.,S431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2006,less_intra_city,less: intra-city,R429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2006,other_than_personal_services,Other Than Personal Services,R428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2006,personal_services,Personal Services,R427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2006,prior_year_adjustments,prior year adjustments,R430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2006,total_department_expenditures,TOTAL DEPT.,R431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2007,less_intra_city,less: intra-city,Q429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2007,other_than_personal_services,Other Than Personal Services,Q428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2007,personal_services,Personal Services,Q427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2007,prior_year_adjustments,prior year adjustments,Q430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2007,total_department_expenditures,TOTAL DEPT.,Q431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2008,less_intra_city,less: intra-city,P429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2008,other_than_personal_services,Other Than Personal Services,P428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2008,personal_services,Personal Services,P427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2008,prior_year_adjustments,prior year adjustments,P430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2008,total_department_expenditures,TOTAL DEPT.,P431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2009,less_intra_city,less: intra-city,O429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2009,other_than_personal_services,Other Than Personal Services,O428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2009,personal_services,Personal Services,O427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2009,prior_year_adjustments,prior year adjustments,O430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2009,total_department_expenditures,TOTAL DEPT.,O431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2010,less_intra_city,less: intra-city,N429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2010,other_than_personal_services,Other Than Personal Services,N428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2010,personal_services,Personal Services,N427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2010,prior_year_adjustments,prior year adjustments,N430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2010,total_department_expenditures,TOTAL DEPT.,N431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2011,less_intra_city,less: intra-city,M429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2011,other_than_personal_services,Other Than Personal Services,M428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2011,personal_services,Personal Services,M427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2011,prior_year_adjustments,prior year adjustments,M430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2011,total_department_expenditures,TOTAL DEPT.,M431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2012,less_intra_city,less: intra-city,L429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2012,other_than_personal_services,Other Than Personal Services,L428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2012,personal_services,Personal Services,L427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2012,prior_year_adjustments,prior year adjustments,L430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2012,total_department_expenditures,TOTAL DEPT.,L431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2013,less_intra_city,less: intra-city,K429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2013,other_than_personal_services,Other Than Personal Services,K428,425.164,USD_thousands,In $000's,value,425.16399999999999,,,425164.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2013,personal_services,Personal Services,K427,956.031,USD_thousands,In $000's,value,956.03099999999995,,,956031.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2013,prior_year_adjustments,prior year adjustments,K430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2013,total_department_expenditures,TOTAL DEPT.,K431,1381.195,USD_thousands,In $000's,value,1381.1949999999999,,,1381195.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2014,less_intra_city,less: intra-city,J429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2014,other_than_personal_services,Other Than Personal Services,J428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2014,personal_services,Personal Services,J427,14.419,USD_thousands,In $000's,value,14.419,,,14419.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2014,prior_year_adjustments,prior year adjustments,J430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2014,total_department_expenditures,TOTAL DEPT.,J431,14.419,USD_thousands,In $000's,value,14.419,,,14419.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2015,less_intra_city,less: intra-city,I429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2015,other_than_personal_services,Other Than Personal Services,I428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2015,personal_services,Personal Services,I427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2015,prior_year_adjustments,prior year adjustments,I430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2015,total_department_expenditures,TOTAL DEPT.,I431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2016,less_intra_city,less: intra-city,H429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2016,other_than_personal_services,Other Than Personal Services,H428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2016,personal_services,Personal Services,H427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2016,prior_year_adjustments,prior year adjustments,H430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2016,total_department_expenditures,TOTAL DEPT.,H431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2017,less_intra_city,less: intra-city,G429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2017,other_than_personal_services,Other Than Personal Services,G428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2017,personal_services,Personal Services,G427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2017,prior_year_adjustments,prior year adjustments,G430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2017,total_department_expenditures,TOTAL DEPT.,G431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2018,less_intra_city,less: intra-city,F429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2018,other_than_personal_services,Other Than Personal Services,F428,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2018,personal_services,Personal Services,F427,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2018,prior_year_adjustments,prior year adjustments,F430,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2018,total_department_expenditures,TOTAL DEPT.,F431,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Districting Commission,exact,districting-commission,Districting Commission,shared_agency_identity_canonical_surface,2019,less_intra_city,less: intra-city,E429,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
